66,{}
72,"{'Cheese': 0.4921, 'Dairy products': 0.464, 'Cattle products': 0.4395, 'Dairy': 0.4179, 'Foods': 0.3987, 'Ancient dishes': 0.3814, 'Cuisine': 0.3657, 'Food and drink': 0.3515, 'Livestock': 0.3385, 'Cooking': 0.3265, 'Wheel of Fortune (U.S. game show)': 0.1436, 'Films based on David Copperfield': 0.09896, 'David Copperfield': 0.08919, 'Wheel of Fortune (franchise)': 0.0833, 'Canadian Christmas films': 0.08066, 'British autobiographical novels': 0.07314, 'NBC television specials': 0.06643, 'Television series created': 0.06448, 'French animated films': 0.06041, 'Roulette and wheel games': 0.06018, 'Daytime Emmy Award for Outstanding Game Show winners': 0.05701, 'Canadian animated films': 0.05497}"
73,"{'Japanese restaurants': 0.06428, 'Japanese cuisine': 0.05612}"
74,"{'Entertainment': 0.3056, 'Gaming': 0.2911, 'Games': 0.2417, 'Leisure activities': 0.2368, 'Leisure': 0.2118, 'Games of mental skill': 0.2118, ""Children's games"": 0.1996, 'Tabletop games': 0.1841, 'Electronic games': 0.154, 'Video games': 0.1487, 'Video gaming': 0.1445, 'Play (activity)': 0.1442, 'Gambling technology': 0.1346, 'Digital media': 0.1266, 'Electronic publishing': 0.1251, 'Poker': 0.1232, 'Online gambling': 0.1132, 'Games of chance': 0.1132, 'Anglo-American playing card games': 0.1108, 'Entertainment software': 0.1044, 'Gambling': 0.09656, 'Comparing card games': 0.08952, 'Card games': 0.08933, 'Online games': 0.08573, 'Multiplayer games': 0.08467, 'Gambling games': 0.08315, 'Multiplayer video games': 0.07853, 'Game theory': 0.07072, 'Super Monkey Ball': 0.06187, 'Multiplayer and single-player video games': 0.05645, 'Recreation': 0.05536}"
75,"{'Universal Music Group': 0.08165, 'Recorded music': 0.0688, 'Popular music': 0.05592}"
78,"{'Visual arts': 1, 'Art media': 1, 'Arts': 1, 'Vision': 0.8692, 'Communication design': 0.8596, 'Artificial objects': 0.8468, 'Plastic arts': 0.6828, 'Painting': 0.6665, 'Artistic techniques': 0.5778, 'Graphic design': 0.5462, 'Culture': 0.5098, 'Creativity techniques': 0.4601, 'Color': 0.4583, 'Light': 0.4547, 'Museology': 0.3837, 'Qualia': 0.3774, 'Senses': 0.3691, 'Art criticism': 0.36, 'Art movements': 0.3441, 'Modern art': 0.3363, 'Modernism': 0.3356, 'Aesthetics': 0.3072, 'Western art': 0.302, 'Style': 0.2952, 'Subjective experience': 0.285, 'Writing': 0.2706, 'Works of art': 0.2618, 'Decorative arts': 0.2465, 'Design': 0.2448, 'Cognitive science': 0.2301, 'Experimental psychology': 0.2276, 'Movements': 0.2232, 'Communication': 0.2219, 'Art materials': 0.2066, 'Color schemes': 0.2061, 'Abstract art': 0.2037, 'Cognition': 0.2033, 'Neuropsychological assessment': 0.202, 'Colors': 0.2003, 'Media technology': 0.1967, 'Psychological concepts': 0.1964, 'Handicrafts': 0.1953, 'Shades of color': 0.1904, 'Crafts': 0.1884, 'Color names': 0.1867, 'Ceramic art': 0.1845, 'Paintings': 0.1814, 'Packaging': 0.1801, 'Visual arts theory': 0.1796, 'Ceramics': 0.1748, 'European art': 0.1743, 'Painting techniques': 0.1673, 'Pottery': 0.1666, 'North American art': 0.1636, 'Graphics': 0.1612, 'Modernity': 0.1578, 'Theories of aesthetics': 0.157, 'Contemporary art': 0.151, 'Contemporary arts': 0.1495, 'Works about the arts': 0.1449, 'Postmodern art': 0.1446, 'Mental processes': 0.143, 'Computer graphics': 0.1422, 'Cookware and bakeware': 0.1267, 'Art concepts': 0.1265, 'Electromagnetic spectrum': 0.1254, 'French art': 0.1244, 'Albatross': 0.115, 'Lexicology': 0.1132, 'Works_by_American_people': 0.1105, 'Optics': 0.1082, 'Abstract expressionism': 0.09086, 'Conservation and restoration': 0.08969, 'American art': 0.08587, 'Performance art': 0.08377, 'Expressionism': 0.07458, 'Philosophical movements': 0.07266, 'Scientific modeling': 0.07065, 'Folk art': 0.06993, 'Cultural anthropology': 0.06962, 'Artificial materials': 0.06798, 'Imaging': 0.06298, 'Areas of computer science': 0.05881, 'Tradition': 0.05801, 'Conservation and restoration materials': 0.05634, 'Visual system': 0.05608, 'Neuroscience': 0.05301}"
79,"{'Watches': 0.542, 'Portable tools': 0.4888, 'Clocks': 0.4525, 'Fashion accessories': 0.4371, 'Horology': 0.4262, 'Machines': 0.3705, 'Equipment': 0.3479, 'Consumer goods': 0.3382, 'Tools': 0.3337, 'Hardlines (retail)': 0.3265, 'Manufactured goods': 0.3248, 'Artificial objects': 0.2905, 'Clothing': 0.204, 'Measuring instruments': 0.1961, 'Mechanical engineering': 0.1643, 'Scientific equipment': 0.1535, 'Technology': 0.09124, 'Engineering equipment': 0.07538, 'Fashion': 0.06927}"
86,"{'Psychology': 0.9361, 'Behavioural sciences': 0.9038, 'Psychological concepts': 0.7773, 'Cognitive science': 0.517, 'Cognition': 0.5059, 'Neuroscience': 0.493, 'Action (philosophy)': 0.4738, 'Underwater sports': 0.4235, 'Epistemology': 0.4089, 'Underwater diving': 0.4015, 'Social psychology': 0.3759, 'Water sports': 0.3424, 'Psychological theories': 0.3408, 'Emergence': 0.3399, 'Underwater work': 0.316, 'Phenomenology': 0.2986, 'Underwater diving procedures': 0.2972, 'Mathematical and quantitative methods (economics)': 0.284, 'Neuropsychological assessment': 0.2801, 'Procedural knowledge': 0.2769, 'Neuropsychology': 0.2551, 'Scientific theories': 0.2522, 'Risk': 0.2421, 'Applied psychology': 0.2348, 'Clinical psychology': 0.2294, 'Science': 0.2284, 'Finance': 0.2282, 'Metaphysics of mind': 0.2264, 'Ethics': 0.1952, 'Economy': 0.1951, 'Economics': 0.1886, 'Economics of uncertainty': 0.1864, 'Applied mathematics': 0.1858, 'Philosophy': 0.1786, 'Microeconomics': 0.1783, 'Subjective experience': 0.1751, 'Experimental psychology': 0.175, 'Emotion': 0.1734, 'Microeconomic theories': 0.1729, 'Analysis': 0.1676, 'Interpersonal relationships': 0.1608, 'Social issues': 0.1554, 'Human development': 0.1546, 'Actuarial science': 0.154, 'Quantitative research': 0.1476, 'Economic theories': 0.1466, 'Utility': 0.1462, 'Truth': 0.1422, 'Health': 0.1418, 'Decision theory': 0.141, 'Security': 0.1326, 'Financial risk': 0.1325, 'Financial economics': 0.1314, 'Decision-making': 0.1312, 'Mental health': 0.1301, 'Psychological methodology': 0.1295, 'Economic methods': 0.1285, 'Social institutions': 0.1203, 'Rational choice theory': 0.1192, 'Scientific method': 0.1172, 'Biology': 0.1123, 'Prevention': 0.1123, 'Communication': 0.1114, 'Change': 0.1107, 'Developmental psychology': 0.1106, 'Positive psychology': 0.1104, 'Service industries': 0.1067, 'Psychological schools': 0.1064, 'Intimate relationships': 0.1021, 'Practical philosophy': 0.0997, 'Sexual reproduction': 0.09677, 'Child development': 0.09613, 'Human sexuality': 0.09544, 'Consumer theory': 0.08881, 'Theoretical philosophy': 0.08661, 'Psychiatry-related fields': 0.08499, 'Experimental social sciences': 0.08435, 'Environmental social science': 0.07948, 'Determinants of health': 0.07819, 'Stereotypes': 0.07644, 'Emotions': 0.0754, 'Mental processes': 0.07247, 'Information, knowledge, and uncertainty': 0.07187, 'Sex': 0.07132, 'Psychological attitude': 0.07104, 'Applied ethics': 0.07, 'Financial services': 0.06926, 'Money': 0.069, 'Interdisciplinary subfields': 0.06734, 'Problem solving methods': 0.06622, 'Sexuality': 0.06528, 'Epistemology of science': 0.06522, 'Affection': 0.0645, 'Bias': 0.06423, 'Metaphysics': 0.06388, 'Ethical principles': 0.0638, 'Academic discipline interactions': 0.06365, 'Insurance': 0.06239, 'Philosophical methodology': 0.06114, 'Business': 0.06098, 'Financial risk modeling': 0.06004, 'Public health': 0.05928, 'neuropsychology': 0.05722, 'Behavioral economics': 0.05688, 'Attachment theory': 0.05687, 'Motivation': 0.0565, 'Social constructionism': 0.05546, 'Medical specialties': 0.05399, 'Human reproduction': 0.0534, 'Social science methodology': 0.0517, 'Portfolio theories': 0.05078}"
91,"{'Oklahoma City Thunder': 0.1829, 'Oklahoma City Thunder seasons': 0.1692, 'Relocated National Basketball Association teams': 0.1573, 'National Basketball Association teams': 0.1468, 'National Basketball Association': 0.1374, 'Sports team relocations': 0.129, 'National Basketball Association seasons': 0.1214, 'Basketball teams': 0.1144, 'Oklahoma': 0.1081}"
93,"{'Diseases and disorders': 1, 'Clinical medicine': 1, 'Medical specialties': 1, 'Nervous system': 1, 'Health': 1, 'Psychiatric diagnosis': 1, 'Medical diagnosis': 0.9747, 'Injuries': 0.9703, 'Headaches': 0.9533, 'Traumatology': 0.9404, 'Medicine': 0.9197, 'Neurological disorders': 0.916, 'Psychiatry': 0.904, 'Symptoms and signs: General': 0.8912, 'Symptoms and signs: Nervous system': 0.8885, 'Accidents': 0.8536, 'Neurology': 0.8211, 'Episodic and paroxysmal disorders': 0.8208, 'Pain': 0.801, 'Neurotrauma': 0.7886, 'Neurosurgery': 0.7857, 'Neuroscience': 0.7802, 'Symptoms and signs': 0.7679, 'Behavioural sciences': 0.7614, 'Emergency medicine': 0.7464, 'Mental health': 0.7296, 'Causes of death': 0.6856, 'Psychology': 0.668, 'Human diseases and disorders': 0.6663, 'Positive psychology': 0.5998, 'Mental and behavioural disorders': 0.5787, 'Social constructionism': 0.5716, 'Abnormal psychology': 0.5398, 'Psychiatry-related fields': 0.5199, 'Cognition': 0.5184, 'Sports medicine': 0.4988, 'Clinical psychology': 0.4652, 'Depression (psychology)': 0.4552, 'Athletic training': 0.4479, 'Feeling': 0.4476, 'Concussion': 0.431, 'Psychiatric assessment': 0.4233, 'Emotion': 0.4214, 'Mood disorders': 0.4207, 'Psychopathology': 0.4129, 'Epidemiology': 0.4119, 'Sports': 0.4094, 'Psychiatric diseases and disorders': 0.39, 'Surgical specialties': 0.369, 'Hazards': 0.3551, 'Sports science': 0.3521, 'Medical ethics': 0.3378, 'Preventive medicine': 0.2982, 'Social issues': 0.2964, 'Applied psychology': 0.2888, 'Analysis': 0.2766, 'Observation': 0.2763, 'Psychological concepts': 0.2597, 'Surgery': 0.2507, 'Syndromes': 0.2453, 'Special education': 0.2083, 'Headache': 0.2069, 'RTT': 0.1978, 'Depression (mood)': 0.1855, 'Health care': 0.1333, 'Health sciences': 0.1229, 'Organic, including symptomatic, mental disorders': 0.1189, 'Behavioral neuroscience': 0.1099, 'Limbic system': 0.09945, 'Public health': 0.09687, 'Theory of medicine': 0.0922, 'Subjective experience': 0.09144, 'Human anatomy': 0.0907, 'Medical humanities': 0.08995, 'Central nervous system': 0.08682, 'Bioethics': 0.08189, 'Chronic pain syndromes': 0.07656, 'Migraine': 0.07403, 'Ethics of science and technology': 0.07362, 'Primate diseases': 0.07276, 'Central nervous system disorders': 0.07253, 'Neuropsychology': 0.07086, 'Professional ethics': 0.07069, 'Metaphysics of mind': 0.06962, 'Brain': 0.06953, 'RTTNEURO': 0.06832, 'Medical statistics': 0.06363, 'Environmental social science': 0.06348, 'RTTEM': 0.06183, 'Action (philosophy)': 0.06013, 'Medical treatments': 0.05911, 'Human head and neck': 0.05593, 'Pain management': 0.05467}"
97,{}
