28,"{'Culture': 0.2397, 'Government': 0.1678, 'Toothache': 0.1455, 'Politics': 0.1363, 'Mouth': 0.1108}"
29,{}
30,{}
31,{}
33,{}
34,{}
35,{}
36,{}
38,{}
40,{}
41,"{'Medical Subject Headings': 0.701, 'Animal anatomy': 0.6093, 'Clinical medicine': 0.5663, 'Medical specialties': 0.5484, 'Torso': 0.5127, 'Medicine': 0.508, 'Secondary sexual characteristics': 0.4868, 'Human Behavior and Evolution Society': 0.467, 'Organs (anatomy)': 0.4304, 'Breast': 0.4272, 'Diseases and disorders': 0.3939, 'Human anatomy': 0.3918, 'Feeling': 0.368, 'Mammal female reproductive system': 0.3547, 'Symptoms and signs: General': 0.3461, 'Breast milk': 0.3345, 'Gynaecology': 0.3335, 'Pain': 0.3312, 'Infant feeding': 0.2875, 'Animal physiology': 0.2848, 'Nipple': 0.2803, 'Symptoms and signs': 0.28, 'Breastfeeding': 0.2748, 'Animal reproductive system': 0.2708, 'Thorax (human anatomy)': 0.27, 'Infancy': 0.2527, 'Mammal anatomy': 0.2451, ""Women's health"": 0.2367, 'Nervous system': 0.2356, 'Anthropology organizations': 0.2341, 'Emergency medicine': 0.2317, 'Health sciences': 0.219, 'Exocrine system': 0.218, 'Mammalian sexuality': 0.204, 'Anatomy': 0.1994, 'Biology societies': 0.1976, 'Athletic sports': 0.1963, 'Motherhood': 0.196, 'Sexual emotions': 0.1933, 'Midwifery': 0.1928, ""Children's rights"": 0.1916, 'Community nursing': 0.1865, 'Sexual anatomy': 0.1853, 'Individual sports': 0.1838, 'Pulmonology': 0.1789, 'Surgical procedures and techniques': 0.1683, 'Mammals': 0.1576, 'Respiratory system': 0.1489, 'Surgery': 0.1451, 'Medical procedures': 0.143, 'Psychology organizations': 0.1427, 'Surgical specialties': 0.1405, 'Medical treatments': 0.1307, 'Trilobite anatomy': 0.1248, 'Zoology': 0.1176, 'Human body': 0.1142, 'Professional wrestling moves': 0.1041}"
42,{'Military operations': 0.1768}
51,{}
53,"{'John Tyler': 0.2718, 'Services (economics)': 0.247, 'John Tyler family': 0.2451, 'Presidency of John Tyler': 0.2365, 'Logistics': 0.2303, 'United States presidential administrations': 0.2165, 'Product management': 0.2158, 'Heads of state of the United States': 0.205, 'Packaging': 0.203, 'Shipping': 0.1915, 'Vice Presidency of the United States': 0.1902, 'Candidates for President of the United States': 0.1853, 'Consumer goods': 0.1813, 'Presidency of the United States': 0.1728, 'Commercial item transport and distribution': 0.172, 'Executive branch of the United States government': 0.1637, 'Chairs of upper houses': 0.1581, 'Members of the Cabinet of the United States': 0.1549, 'Presidencies of the United States': 0.1515, 'Presidents of the United States': 0.138, 'Executive heads of state': 0.1379, 'Vice Presidents of the United States': 0.1314, 'First Families of the United States': 0.1209, 'Presidencies': 0.1185, 'Second Families of the United States': 0.1157, 'Public administration': 0.1097, 'Presidents': 0.1052, 'Political families of the United States': 0.1037, 'Politics of the United States': 0.1017, 'Pallet': 0.1009}"
59,"{'World War I aviation films': 0.183, 'Films about aerial warfare': 0.1299, 'Western Front films (World War I)': 0.1266}"
60,{}
63,{}
66,{}
67,{}
68,{}
69,{}
74,{}
76,{}
79,{}
80,"{'Entertainment': 0.2254, 'Television episodes': 0.1793, 'Creative works': 0.1223, 'Fiction': 0.1183, 'Television series': 0.1027}"
81,{}
82,"{""American children's novels"": 0.2297, ""American children's books"": 0.2139, ""Children's novels"": 0.2, 'Concord, Massachusetts': 0.1878, ""Children's books"": 0.177, ""Children's literature"": 0.1672, 'American television episodes': 0.1505, 'Television episodes': 0.1424}"
85,"{'Television episodes': 0.3415, 'American television episodes': 0.3254, 'Television series': 0.3094, 'Entertainment': 0.2104, 'Fiction': 0.2095, 'American television series': 0.1549, 'Speculative fiction': 0.153, 'Surprise (emotion)': 0.1381, 'Media franchises': 0.1299, 'Creative works': 0.1215, 'Elements of fiction': 0.1075}"
87,{}
88,"{'Cognition': 0.1753, 'Epistemology': 0.1703, 'Communication': 0.156, 'Cognitive science': 0.151, 'Metaphysics': 0.1505, 'Human communication': 0.1339, 'Artificial objects': 0.1298, 'Psychology': 0.1247, 'Semiotics': 0.1227, 'Philosophy': 0.1172, 'Theoretical philosophy': 0.1037}"
91,{}
94,{}
95,"{'Sky': 0.1438, 'Astronomy': 0.1138, 'Scientific observation': 0.1124}"
98,{}
103,{}
104,{}
108,{}
109,{}
110,{}
112,"{'American television episodes': 0.3121, 'Television episodes': 0.3091, 'Television series': 0.2983, 'Entertainment': 0.2822, 'Fiction': 0.2671, 'Creative works': 0.1975, 'Culture': 0.1702, 'Theoretical philosophy': 0.1661, 'Poker': 0.1565, 'Literature': 0.15, 'Cheese': 0.1467, 'Trivago': 0.1363, 'Series': 0.1165, 'Drama': 0.1062, 'Philosophy': 0.1038, 'Philosophical methodology': 0.1001}"
113,{}
114,{}
122,{}
123,"{'Nature': 0.1869, 'Earth sciences': 0.1786, 'Sky': 0.152, 'Earth phenomena': 0.1398, 'Atmospheric sciences': 0.1291, 'Environmental science': 0.1252, 'Scientific observation': 0.1197, 'Science': 0.1169, 'Old age': 0.1143, 'Astronomy': 0.1113, 'Planetary science': 0.1049, 'Ageing': 0.1047, 'Observational astronomy': 0.1037}"
124,{}
125,{}
127,{}
128,{}
129,"{'Psychology': 1, 'Behavioural sciences': 0.9797, 'Psychological concepts': 0.8006, 'Cognitive science': 0.6528, 'Cognition': 0.6472, 'Neuroscience': 0.6214, 'Epistemology': 0.4896, 'Action (philosophy)': 0.4883, 'Emergence': 0.4502, 'Philosophy': 0.426, 'Applied psychology': 0.4004, 'Clinical psychology': 0.382, 'Ethics': 0.3509, 'Phenomenology': 0.3479, 'Metaphysics of mind': 0.3436, 'Social psychology': 0.3348, 'Underwater sports': 0.321, 'Psychological theories': 0.3124, 'Underwater diving': 0.3038, 'Neuropsychological assessment': 0.2973, 'Neuropsychology': 0.281, 'Culture': 0.2808, 'Social institutions': 0.2731, 'Water sports': 0.2552, 'Mental health': 0.2496, 'Human development': 0.2488, 'Scientific theories': 0.2476, 'Health': 0.2389, 'Truth': 0.238, 'Metaphysics': 0.2375, 'Science': 0.2346, 'Underwater work': 0.234, 'Risk': 0.2319, 'Mathematical and quantitative methods (economics)': 0.2274, 'Social issues': 0.2257, 'Underwater diving procedures': 0.2141, 'Applied mathematics': 0.2117, 'Communication': 0.2103, 'Practical philosophy': 0.2074, 'Economy': 0.1983, 'Procedural knowledge': 0.1979, 'Finance': 0.1885, 'Subjective experience': 0.1869, 'Emotion': 0.1861, 'Human communication': 0.1847, 'Interpersonal relationships': 0.1801, 'Psychiatry-related fields': 0.18, 'Analysis': 0.1798, 'Applied ethics': 0.1793, 'Stereotypes': 0.1775, 'Theoretical philosophy': 0.173, 'Biology': 0.1718, 'Economics': 0.1679, 'Justification': 0.156, 'Psychological schools': 0.1483, 'Experimental psychology': 0.1466, 'Philosophical movements': 0.1412, 'Nervous system': 0.1406, 'Cybernetics': 0.1405, 'Economics of uncertainty': 0.14, 'Microeconomics': 0.1355, 'Prevention': 0.1352, 'Evolution': 0.1301, 'Decision-making': 0.13, 'Microeconomic theories': 0.1298, 'Developmental psychology': 0.1275, 'Positive psychology': 0.1257, 'Psychological attitude': 0.1241, 'Security': 0.1224, 'Change': 0.12, 'Mental processes': 0.1155, 'Animals': 0.1147, 'Business': 0.1139, 'Actuarial science': 0.1136, 'Futurology': 0.1117, 'Emotions': 0.1114, 'Psychiatry': 0.1096, 'Politics': 0.1075, 'Utility': 0.1069, 'Semiotics': 0.1042, 'Quantitative research': 0.1018}"
130,{}
131,{}
133,"{'Sharing economy': 1, 'Business models': 1, 'Companies': 0.9286, 'Uber (company)': 0.8501, 'Uberisation': 0.6963, 'Transportation companies of the United States': 0.6506, 'Transport companies': 0.6374, 'Decentralization': 0.5856, 'Transport': 0.5844, 'Sharing': 0.3961, 'Business': 0.3347, 'Strategic management': 0.3316, 'Transport organisations': 0.3152, 'Social economy': 0.3075, 'Transport companies of North America': 0.3044, 'Information Age': 0.2908, 'Peer-to-peer lending companies': 0.2466, 'Freelance marketplace websites': 0.245, 'Management': 0.2439, 'Accountability': 0.2356, 'Transportation network companies': 0.2299, 'Organizational theory': 0.2267, 'Technology': 0.2214, 'Commuting': 0.2165, 'Car sharing': 0.2046, 'Organizational behavior': 0.2037, 'Communication': 0.1987, 'Peer-to-peer': 0.198, 'Leadership': 0.1955, 'Collaborative finance': 0.1918, 'Location-based software': 0.1842, 'Specific models': 0.184, 'Group processes': 0.1809, 'Car rental': 0.1754, 'Economy': 0.1744, 'Online auction websites': 0.1673, 'Planning': 0.1618, 'World Wide Web': 0.1601, 'Mixed economies': 0.1596, 'Geolocation': 0.153, 'Privately held companies of the United States': 0.1466, 'Social information processing': 0.1462, 'Economy-related organizations': 0.1454, 'Self-organization': 0.1398, 'Macroeconomics': 0.1334, 'Collective intelligence': 0.1315, 'Commerce websites': 0.13, 'Service companies': 0.129, 'Data processing': 0.1283, 'Human communication': 0.1268, 'Urban geography': 0.1251, 'Cultural globalization': 0.1235, 'Sustainable transport': 0.1205, 'Artificial objects': 0.12, 'Online organizations': 0.1188, 'Online companies': 0.1121, 'Emergence': 0.1115, 'Web 2.0': 0.1094, 'Social networks': 0.1037, 'Public finance': 0.1027}"
135,{}
137,{'United Kingdom': 0.1125}
139,{}
140,"{'Diseases and disorders': 1, 'Clinical medicine': 1, 'Health': 1, 'Medical specialties': 1, 'Nervous system': 1, 'Medicine': 1, 'Neuroscience': 1, 'Psychiatric diagnosis': 1, 'Medical diagnosis': 1, 'Behavioural sciences': 1, 'Psychiatry': 0.9597, 'Psychology': 0.9549, 'Injuries': 0.9276, 'Traumatology': 0.896, 'Human diseases and disorders': 0.8275, 'Mental health': 0.8158, 'Accidents': 0.8102, 'Neurosurgery': 0.7703, 'Causes of death': 0.7674, 'Neurotrauma': 0.7599, 'Neurological disorders': 0.7351, 'Emergency medicine': 0.7273, 'Headaches': 0.6759, 'Positive psychology': 0.6691, 'Neurology': 0.6543, 'Social constructionism': 0.6424, 'Symptoms and signs: General': 0.6413, 'Symptoms and signs: Nervous system': 0.6279, 'Mental and behavioural disorders': 0.6195, 'Cognition': 0.6079, 'Psychiatry-related fields': 0.6033, 'Pain': 0.5985, 'Clinical psychology': 0.5886, 'Episodic and paroxysmal disorders': 0.5832, 'Abnormal psychology': 0.5786, 'Symptoms and signs': 0.5613, 'Epidemiology': 0.5297, 'Psychiatric assessment': 0.4985, 'Concussion': 0.4704, 'Psychopathology': 0.4696, 'Psychological concepts': 0.4678, 'Emotion': 0.4588, 'Depression (psychology)': 0.4556, 'Sports medicine': 0.4483, 'Psychiatric diseases and disorders': 0.4454, 'Mood disorders': 0.4218, 'Medical ethics': 0.4032, 'Social issues': 0.3986, 'Athletic training': 0.3972, 'Applied psychology': 0.3941, 'Surgical specialties': 0.3829, 'Sports': 0.3674, 'Preventive medicine': 0.3464, 'Hazards': 0.3464, 'Health sciences': 0.3451, 'Analysis': 0.3177, 'Health care': 0.3166, 'Sports science': 0.3136, 'Observation': 0.2966, 'Depression (mood)': 0.2708, 'Action (philosophy)': 0.2703, 'Feeling': 0.2703, 'Surgery': 0.2532, 'Metaphysics of mind': 0.2499, 'Human anatomy': 0.2381, 'Headache': 0.2352, 'Public health': 0.2348, 'RTT': 0.2297, 'Central nervous system': 0.2078, 'Medical humanities': 0.2051, 'Syndromes': 0.2006, 'Brain': 0.1808, 'Behavioral neuroscience': 0.1778, 'Subjective experience': 0.1721, 'Organs (anatomy)': 0.1718, 'Limbic system': 0.1703, 'Special education': 0.1681, 'Bioethics': 0.1636, 'Primate diseases': 0.1511, 'Neuropsychology': 0.1463, 'Human head and neck': 0.1297, 'Environmental social science': 0.1277, 'Emotions': 0.1271, 'Neuropsychological assessment': 0.1251, 'Theory of medicine': 0.1216, 'Ethics of science and technology': 0.1198, 'Medical statistics': 0.1119, 'Human body': 0.1089, 'Organic, including symptomatic, mental disorders': 0.1006}"
143,{}
144,{}
146,"{'Sky': 0.3909, 'Earth phenomena': 0.3675, 'Atmospheric sciences': 0.3472, 'Scientific observation': 0.3292, 'Astronomy': 0.3132, 'Observational astronomy': 0.2988, 'Meteorology': 0.2858, 'Basic meteorological concepts and phenomena': 0.2739, 'Atmosphere of Earth': 0.2631, 'Planetary science': 0.2439, 'Physical phenomena': 0.2353, 'Outer space': 0.2199, 'Earth sciences': 0.2129, 'Physical sciences': 0.2064, 'Nature': 0.2002, 'Observation': 0.1944, 'Applied and interdisciplinary physics': 0.1889, 'Physical geography': 0.1837, 'Global natural environment': 0.1787, 'Environmental science': 0.174, 'Scientific phenomena': 0.1695, 'Scientific method': 0.1611, 'Scientific revolution': 0.1572, 'Science': 0.1535, 'Oceans': 0.1499, 'Oceanography': 0.1431, 'Hydrography': 0.1399, 'Epistemology of science': 0.1368, 'Experimental physics': 0.1338}"
147,"{'Agriculturally beneficial insects': 1, 'Domesticated animals': 1, 'Apoidea': 1, 'Organic gardening': 1, 'Hymenoptera ecology': 1, 'Apinae': 1, 'Herbivorous insects': 1, 'Beekeeping': 1, 'Hobbies': 1, 'Insect rearing': 1, 'Insects and humans': 1, 'Insects': 1, 'Venomous Hymenoptera': 1, 'Bees': 1, 'Pollinator Hymenoptera': 1, 'Hymenoptera': 1, 'Agricultural insects': 0.9475, 'Apis (genus)': 0.9078, 'Pollinator insects': 0.8072, 'Beneficial insects': 0.723, 'Insect ecology': 0.7182, 'Apiary': 0.7179, 'Apidae': 0.6864, 'Beehives': 0.6794, 'Bee families': 0.6544, 'Shelters built or used': 0.6337, 'Ethology': 0.6022, 'Animal dance': 0.5724, 'Venomous insects': 0.5266, 'Buildings and structures used to confine animals': 0.516, 'Sustainable gardening': 0.5151, 'Western honey bee': 0.5084, 'Animal communication': 0.5003, 'Pollinators': 0.4999, 'Apocrita': 0.4573, 'Zoology': 0.4397, 'Hymenoptera taxonomy': 0.4275, 'Zoosemiotics': 0.4244, 'Bee taxa': 0.4216, 'Sustainable agriculture': 0.4213, 'Recreation': 0.4127, 'Dance': 0.3883, 'Animal cognition': 0.3642, 'Plant reproduction': 0.3469, 'Pollination': 0.3324, 'Bee': 0.3314, 'Horticulture and gardening': 0.3138, 'Agroecology': 0.3082, 'Plant sexuality': 0.3057, 'Bee taxonomy': 0.2826, 'Traditional knowledge': 0.2757, 'Hexapoda': 0.2525, 'Arthropod ecology': 0.2325, 'Animals and humans': 0.2279, 'Organic farming': 0.223, 'Organisms': 0.213, 'Western honey bee breeds': 0.2076, 'Bee species': 0.1828, 'Insect species': 0.1729, 'Extant Early Cretaceous first appearances': 0.1399, 'Pest arthropods': 0.1349, 'Early Cretaceous first appearances': 0.1256, 'Extant Cretaceous first appearances': 0.1213, 'Beehive': 0.118, 'Agricultural pests': 0.1134, 'Ethnobotany': 0.1119, 'Agricultural pest arthropods': 0.1114, 'Insects of Africa': 0.1081, 'Garden pests': 0.108, 'Animals': 0.1051, 'Agricultural pest insects': 0.1046, 'Bee tribes': 0.1028, 'Ethnobiology': 0.1013}"
149,{}
153,{'Reptiles': 0.1096}
154,{}
155,{'Germany': 0.1309}
156,{}
159,{}
162,{}
163,{}
164,{}
165,{'Fiction': 0.1039}
166,"{'Erithacus': 0.1487, 'Robins': 0.1366, 'Passeriformes': 0.1261, 'Saxicolinae': 0.1167, 'Birds of Europe': 0.1085, 'Birds of Eurasia': 0.101}"
168,{}
170,"{'Boats': 1, 'Watercraft': 1, 'Ships': 0.9668, 'Water transport': 0.8279, 'Shipbuilding': 0.8043, 'Marine engineering': 0.615, 'Shipping': 0.5484, 'Heavy industry': 0.5417, 'Boat types': 0.3057, 'Artificial objects': 0.305, 'Logistics': 0.2851, 'Ship types': 0.2706, 'Manufacturing': 0.27, 'Fishing': 0.267, 'Outdoor recreation': 0.2616, 'Fishing equipment': 0.2569, 'Equipment': 0.2404, 'Hobbies': 0.2218, 'Water': 0.2133, 'Boat': 0.1924, 'Warships': 0.1502}"
171,{}
172,"{'Success (company) games': 0.1521, 'Works about organized crime': 0.1399, 'Midway Games': 0.1292, 'Organized crime video games': 0.1198, 'Games for Windows certified games': 0.1114, 'Games for Windows': 0.1038}"
173,{}
174,{}
177,{}
178,{}
179,{}
182,{}
183,{}
184,"{'Vision': 1, 'Visual system': 1, 'Ophthalmology': 0.9861, 'Senses': 0.9703, 'Light': 0.8807, 'Eye care': 0.7251, 'Medical specialties': 0.7108, 'Eye': 0.7082, 'Sensory organs': 0.5874, 'Facial features': 0.5502, 'Face': 0.5443, 'Clinical medicine': 0.4753, 'Optics': 0.4454, 'Medicine': 0.3947, 'Electromagnetic radiation': 0.3874, 'Diseases of the eye and adnexa': 0.3512, 'Anatomy': 0.2575, 'Life sciences': 0.2492, 'Health': 0.2447, 'Biology': 0.2377, 'Natural philosophy': 0.2306, 'Visual disturbances and blindness': 0.227, 'Histology': 0.2144, 'Health sciences': 0.2063, 'Applied and interdisciplinary physics': 0.2026, 'Cognitive science': 0.1918, 'Nervous system': 0.1899, 'Neuropsychological assessment': 0.186, 'Pathology': 0.186, 'Optometry': 0.1818, 'Atomic, molecular, and optical physics': 0.1817, 'Cognition': 0.1785, 'Biotechnology': 0.164, 'Tunnel vision': 0.1634, 'Neuroscience': 0.1497, 'Health care': 0.1474, 'Psychological concepts': 0.1427, 'Organisms': 0.1315, 'Neuropsychology': 0.1247, 'Blindness': 0.1201, 'Experimental psychology': 0.1159, 'Tunnel': 0.1044}"
186,{}
190,{}
192,"{'Capsicum': 0.6045, 'Capsicum cultivars': 0.5712, 'Chili peppers': 0.5422, 'Peppers': 0.5165, 'Edible Solanaceae': 0.4937, 'Fruit vegetables': 0.4732, 'Food plant cultivars': 0.4546, 'Solanaceae': 0.4377, 'Edible fruits': 0.4223, 'Plant products': 0.4081, 'Edible plants': 0.3949, 'Domesticated plants': 0.3827, 'Plants and humans': 0.3714, 'Vegetables': 0.3608, 'Vegan cuisine': 0.3508, 'Foods': 0.3415, 'Fruit': 0.3327, 'Cultivars': 0.3244, 'Pasilla': 0.2015}"
193,{}
194,"{'Software': 0.9893, 'Mobile software': 0.8927, 'Mobile computers': 0.8171, 'Mobile phones': 0.7286, 'Smartphones': 0.6833, 'Computing': 0.623, 'Digital media': 0.5853, 'System software': 0.5458, 'Technology': 0.5373, 'Computer-related introductions': 0.5354, 'Online services': 0.5232, 'Proprietary software': 0.5231, 'Operating system families': 0.5062, 'ARM architecture': 0.4984, 'Apple Inc.': 0.4723, 'MacOS': 0.4591, 'Computers': 0.458, 'Product introductions': 0.4572, 'Digital technology': 0.4365, 'Apple Inc. software': 0.4355, 'Mobile technology': 0.3978, 'Information appliances': 0.3942, 'Electronic publishing': 0.3641, 'Smart devices': 0.36, 'Microsoft Windows': 0.3412, 'Service industries': 0.3384, 'IOS (Apple)': 0.3361, 'Cloud clients': 0.3341, 'Consumer electronics': 0.3334, 'Videotelephony': 0.3328, 'Computer architecture': 0.3236, 'Web applications': 0.3202, 'Media technology': 0.311, 'Personal digital assistants': 0.3018, 'Portable computers': 0.2956, 'Mobile telecommunications user equipment': 0.2856, 'Information technology management': 0.2735, 'Multimedia': 0.2715, 'Computing platforms': 0.2699, 'Application software': 0.2631, 'Inventions invented through American science and technology': 0.2629, 'Marketing': 0.2587, 'Computer networking': 0.2582, 'Financial technology': 0.2423, 'Applications of cryptography': 0.2389, 'Mac OS': 0.2354, 'E-commerce': 0.2319, 'Communication': 0.2297, 'Distribution (business)': 0.2282, 'Berkeley Software Distribution': 0.223, 'iOS (Apple)': 0.2203, 'iPhone': 0.2203, 'Web development': 0.2182, 'Online retailers': 0.2165, 'Online content distribution': 0.2136, 'IOS software': 0.2125, 'Macintosh platform': 0.2022, 'ARM Holdings': 0.2011, 'Windows CE': 0.1973, 'Windows NT': 0.196, 'Intellectual works': 0.1868, 'Windows Phone': 0.1859, 'Classes of computers': 0.1822, 'Banking technology': 0.1768, 'Information technology companies of the United States': 0.1725, 'Telephony equipment': 0.1681, 'Websites': 0.1663, 'Centralized computing': 0.1643, 'Alphabet Inc.': 0.1641, 'Microsoft': 0.163, 'Telecommunications': 0.1606, 'Software distribution platforms': 0.1554, 'Software distribution': 0.1512, 'User interfaces': 0.1477, 'App store': 0.1471, 'Computer engineering': 0.1445, 'IBM PC compatibles': 0.1426, 'Distributed computing architecture': 0.1399, 'Portable electronics': 0.1381, 'Web software': 0.1381, 'Consumer goods': 0.1377, 'Online companies': 0.128, 'Web 2.0': 0.1267, 'Microcomputers': 0.126, 'Artificial objects': 0.124, 'Unix software': 0.1196, 'Personal computing': 0.1194, 'Cloud computing': 0.1182, 'Free mobile software': 0.1179, 'Commerce websites': 0.1179, 'Microsoft software': 0.1152, 'World Wide Web': 0.1149, 'Areas of computer science': 0.1149, 'Wireless': 0.1096, 'Thin clients': 0.1095, 'Office equipment': 0.1076, 'Technology companies of the United States': 0.1061, 'Google': 0.105, 'Internet companies': 0.103, 'Information retrieval organizations': 0.1027, 'Communication software': 0.1022, 'Mobile Linux': 0.1018, 'Internet companies of the United States': 0.1018, 'Computer-mediated communication': 0.1017, 'Human–computer interaction': 0.1016, 'Embedded Linux distributions': 0.1006}"
196,{}
197,{}
198,{}
199,{}
200,{}
201,{}
204,"{'The Bahamas': 0.1815, 'Stump (band) albums': 0.1199, 'Post-punk albums': 0.1091}"
205,{}
206,"{'Labor': 0.3978, 'Economics': 0.2889, 'Business ethics': 0.2885, 'Industrial relations': 0.2667, 'Economy': 0.2624, 'Minimum wage': 0.2589, 'Economic inequality': 0.2549, 'Economic policy': 0.2471, 'Wages and salaries': 0.2417, 'Employee relations': 0.2326, 'Income distribution': 0.2267, 'Labour law': 0.2134, 'Employment compensation': 0.2016, 'Working conditions': 0.1925, 'Income': 0.191, 'Labour relations': 0.1867, 'Labor relations': 0.18, 'Economy of the United States': 0.1733, 'Expense': 0.1647, 'Distribution of wealth': 0.1638, 'Working time': 0.1573, 'United States labor law': 0.1505, 'Employment': 0.1477, 'Microeconomics': 0.1458, 'Social programs': 0.1442, 'United States': 0.1426, 'Politics of the United States': 0.1339, 'Public policy': 0.1234, 'United States business law': 0.1229, 'Economic problems': 0.1223}"
208,{}
209,{}
210,{}
211,"{'Crimes': 0.246, 'Criminal law': 0.1912, 'Misconduct': 0.1417, 'Crime': 0.1263, 'Fire': 0.1176, 'National security of the United States': 0.1154, 'United States': 0.1112, 'Law enforcement': 0.1107, 'Human rights abuses': 0.1068}"
213,{}
215,{}
218,{'Clothing': 0.1071}
219,{}
220,"{'Hip': 0.1409, 'Bones of the lower limb': 0.1292, 'Appendicular skeleton': 0.119, 'World War I aviation films': 0.1122, 'Joints': 0.11, 'Lower limb anatomy': 0.1019}"
221,"{'Monster Energy NASCAR Cup Series seasons': 0.4733, 'Monster Energy NASCAR Cup Series': 0.439, 'NASCAR seasons': 0.4179, 'NASCAR': 0.3885, 'American football': 0.3854, 'NASCAR series': 0.3734, 'Stock car racing': 0.3528, 'NASCAR races': 0.3524, 'Stock car races': 0.3082, 'Auto racing': 0.3019, 'Motorsport competitions': 0.2896, 'Auto races': 0.2796, 'Automotive events': 0.2486, 'Justification': 0.2216, 'Expert': 0.2048, 'NCAA Division I FBS football teams': 0.1946, 'Truth': 0.1877, 'National Football League seasons': 0.1639, 'NCAA Division I FBS football seasons': 0.1572, 'Sociology of knowledge': 0.1532, 'Cognitive science': 0.152, 'College football conference seasons': 0.1467, 'Human communication': 0.1461, 'College football seasons': 0.1439, 'Cognition': 0.1425, 'National Football League': 0.1401, 'Social epistemology': 0.1381, 'Epistemology': 0.1237, 'NCAA Division I FBS football': 0.1154, 'Neuropsychological assessment': 0.1114, 'Learning': 0.1047, 'Public sphere': 0.1046, 'Communication': 0.1022}"
223,"{'Job interview': 0.1203, 'Interviews': 0.1095, 'Aptitude': 0.1001}"
